Voltage_V,Time_s,Delta_Vth_V,N_it_cm2
0.9633864556224516,745.5624091982376,0.0016603249978881806,10377031236.80113
1.1726080426974732,1.464708459191036,0.00044931036808731857,2808189800.545741
0.8043340439325225,354.0544320583639,0.0011388038142470653,7117523839.044158
2.8870914154066987,50.3942781959911,0.008515550951718883,53222193448.24302
2.0009321169754353,6548.666207288383,0.009927290851695999,62045567823.09999
2.760150019988511,445.1731795924405,0.012606477567465572,78790484796.65984
1.9300234396347868,4994.46072260363,0.008520407897771786,53252549361.07367
1.3218267238976389,2.9586697654936787,0.0006406909450277621,4004318406.423513
2.293112247919808,1.8135544033715876,0.001818426877153944,11365167982.21215
2.1004148479844433,8.116405827724169,0.002098839516136022,13117746975.850138
1.0194728391857453,935.592391737221,0.0018796343997414357,11747714998.383972
1.2653538706860363,334.0932296803056,0.0019516878709555524,12198049193.472202
1.3601124578678299,706.6471967095773,0.0026371076729499476,16481922955.937172
3.0640115247263644,3.612594376379213,0.005448472429321762,34052952683.261017
2.4229828738246564,4.11617170867569,0.0026083693062910482,16302308164.319052
3.2833000358360733,22.62986592562468,0.011214331782954081,70089573643.46301
1.006218032200295,792.7698890246893,0.0017749278888177025,11093299305.11064
0.9634474144228258,9188.531338489525,0.003111110238170741,19444438988.567135
0.7026518917674167,658.0246508166852,0.0011769281431849767,7355800894.906104
2.2703199547860162,827.9350836565251,0.00817869449125779,51116840570.36119
1.7402853800077878,11.058182054530937,0.0014718940132722074,9199337582.951298
3.103413186703659,33.46255431739279,0.009965384012707983,62283650079.4249
2.1186336333861924,23.171538084823982,0.0027885073335749797,17428170834.843624
3.0633945517562426,3.940826916503446,0.005564104268643881,34775651679.024254
3.1213187486534686,667.29005388444,0.021516145549247044,134475909682.79402
2.3460034720998832,332.49718356362905,0.007129755348894576,44560970930.5911
3.2994689029513062,13.317969865263152,0.010014721403343816,62592008770.89885
1.8930253897526064,1179.8881510406447,0.005682203548258122,35513772176.613266
2.516625669327459,3.0640919191117724,0.002710961917405506,16943511983.784414
0.973141044356703,74.12956068391794,0.000943308177644552,5895676110.27845
3.0561731456873718,577.5043900612876,0.019192156748317715,119950979676.98572
1.8973584368544911,1682.3456330512563,0.006241565974940552,39009787343.378456
1.3936403149463907,1.59175202345205,0.0005980936767137926,3738085479.461204
1.7590584841763264,3.7329369208228766,0.0011474979925459572,7171862453.412233
2.4158060665847483,69.14131025683616,0.005235279759898129,32720498499.363304
0.6917820708405727,7.891278140623312,0.00038442480347501186,2402655021.718824
1.2644731851049027,5.885485221540904,0.0007102807433733898,4439254646.083687
1.6847811447663943,1657.8519165147216,0.0048185438905255845,30115899315.784904
1.1838766852503233,201.88227353017515,0.001560471641879979,9752947761.749868
2.4900361157120643,304.046944654363,0.008287544906112648,51797155663.204056
0.9677914414944504,2.2214645224791885,0.000389966790946685,2437292443.416781
2.267862880893558,2380.25343411092,0.010618427397924183,66365171237.02614
1.2701672601624774,9774.18332937719,0.004565328983000912,28533306143.755703
1.7777980169825836,5.3971104407287935,0.0012869028679411676,8043142924.632298
2.6588228763093973,68.81270984953954,0.006999575291647995,43747345572.79997
0.8132108571180422,9.322619194539838,0.0004636519296929689,2897824560.5810556
2.748129985462152,4210.013390629642,0.02179054513683395,136190907105.21217
2.2588193703194515,8.391405468917561,0.002559469875821018,15996686723.881365
3.1022191569869193,487.0094810543461,0.019436423255400893,121477645346.25558
0.5187214899376407,12.172142758616122,0.0003480769110136805,2175480693.8355036
2.900725694845979,123.96510085471628,0.010840463583896063,67752897399.350395
2.8113751038289068,111.72876902518337,0.00948852893865768,59303305866.610504
2.6281944790359653,1.7285009149867114,0.0026860236669369025,16787647918.35564
1.6648845398174819,12.114308665161849,0.0013755768588591094,8597355367.869434
1.4526639485241382,2.4163461009953378,0.0007126076974964028,4453798109.352518
2.861545562580379,26.107657124713853,0.007006419106264573,43790119414.15359
2.665240501009837,7243.651706958629,0.022593758433527015,141210990209.54382
1.9719323118257468,16.84266604348313,0.0021591454303133482,13494658939.458426
0.9145827568301501,529.105617340088,0.0014372207757444985,8982629848.403116
1.3265251630704282,6232.08468661185,0.00436497144213337,27281071513.33356
3.1358346496603824,1338.924474201424,0.02605792570055142,162862035628.44638
2.8804216541111876,1735.3377272844018,0.020463856329641043,127899102060.25652
2.6421142861928897,93.47869941053234,0.007406703359617958,46291895997.612236
0.9493030280150716,974.419747324558,0.0017454965679717341,10909353549.823338
2.259578607569063,9.660085512036153,0.0026535805028221823,16584878142.63864
1.6856895393326066,167.12058639959795,0.0027180678013557723,16987923758.473577
1.290827362481442,130.82593768987957,0.0015918146773080404,9948841733.175253
3.10286260014731,963.3491097721981,0.02306817574969845,144176098435.6153
1.8115310258168615,16.703315668673298,0.0017774041348618682,11108775842.886677
1.8469713278745423,20.841190383625953,0.0019601349723253974,12250843577.033733
1.0661167568748993,1206.8400574849982,0.0021184722460112003,13240451537.570002
1.714725419382833,97.7416925857194,0.002461245351992343,15382783449.952147
2.7125099458102673,9.926048722913439,0.004600741395396389,28754633721.227432
1.7267046243712623,3.6568306441544265,0.001098131021369677,6863318883.560482
0.8747077777398151,3508.463944361164,0.0021985490933862286,13740931833.663927
1.8680331823412837,6790.143486449348,0.008540858792302571,53380367451.89107
2.4395616093884795,11.481778331750627,0.0034386507126022477,21491566953.76405
0.9562328841134672,61.61488230390111,0.0008826030091322294,5516268807.076433
2.8349258804464803,932.6496839812095,0.01659055202073112,103690950129.5695
0.8693943605438592,966.8432051540785,0.0015828028384265581,9892517740.165989
1.0889517914576508,204.0393623609048,0.0013961735118187464,8726084448.867165
2.417173420248732,48.21195785985682,0.004791889402672982,29949308766.706142
1.2768863904269825,6.289429919237619,0.0007330042228597277,4581276392.873299
0.693903903095166,1033.4735552387428,0.00130378267393793,8148641712.112062
1.0463492563400685,28.46175068332007,0.0008107255356280717,5067034597.675448
2.278644326048833,7818.579794531359,0.01448122017356999,90507626084.81244
1.309612166307573,1.441532881815815,0.0005274908650315176,3296817906.4469852
0.523594213651313,4.095425398463215,0.00026665372083409174,1666585755.2130735
2.9561136336852565,5200.342743349004,0.02948469222599478,184279326412.46738
2.3189206967592106,785.6670156799232,0.008557028634375286,53481428964.84554
2.6355515098375437,42.03343716426375,0.006017627477646706,37610171735.291916
1.805675643704401,42.97827897251999,0.002235353523063905,13970959519.149406
1.5318613210300736,1197.2463735823706,0.0036972650468872666,23107906543.045418
0.8639224707595856,7.025465433014699,0.0004590974595097735,2869359121.9360843
1.610804148863715,2605.0730880492524,0.004936634818789858,30853967617.43661
2.9887102814174744,1089.4535559550527,0.020743337813280027,129645861333.00017
1.3452845891837184,7.96283627214847,0.0008440468529300192,5275292830.81262
2.2818315691486664,8.241585942877094,0.0026193101682234566,16370688551.396605
1.2548420677074028,15.271341863519078,0.0008911164947804315,5569478092.377697
2.7234988610366715,1.3737939905823182,0.002843420140304953,17771375876.905956
0.9387962851819107,2.366303489119085,0.00038262599024101114,2391412439.00632
1.110333062534452,139.9452046009944,0.0013035969386785459,8147480866.7409115
2.94032291955668,1411.0597648931714,0.020880725055988043,130504531599.92528
0.8633644273339867,4487.040513954042,0.002306403485537619,14415021784.610119
1.7358461156986622,771.6815581325641,0.004231570664870534,26447316655.44084
1.6395657328419158,296.22028876442334,0.002967350999621612,18545943747.635075
2.7333750416517026,168.97934541564587,0.009582217909343263,59888861933.39539
2.7847849159235287,157.13976000340753,0.01000855979378491,62553498711.15569
1.1491053093222248,406.86327768691774,0.0017832910803179246,11145569251.98703
2.71574533908504,1.1385597738127295,0.002687873446820468,16799209042.627926
2.679399310965766,1.1424294092837797,0.0025753445837325274,16095903648.328297
3.1735353740488934,214.23559396428124,0.017243347808743648,107770923804.6478
1.1612537713966364,31.099103770648128,0.0009514331834530338,5946457396.581462
1.4260796571750887,4.193264506982285,0.0007922172516958694,4951357823.099184
1.8134784630294574,3.131452161586493,0.0011722948924559734,7326843077.849834
1.747383505938276,9.060854705953142,0.001412365527355932,8827284545.974575
2.4544851859980126,340.33598935899624,0.008168460547326064,51052878420.7879
1.556444634411524,115.10473052595496,0.002120409163766354,13252557273.539713
3.1722317669519566,4674.54922662219,0.037209534458556126,232559590365.9758
1.4203966915899633,531.9678251187283,0.0026406806054240037,16504253783.900024
1.9742816602852644,10.952346680021751,0.0019443764508413968,12152352817.758732
2.4085991042843578,26.49106406649461,0.004083423378345254,25521396114.657837
2.9404052516335875,201.67209738143438,0.012839957438622962,80249733991.39351
0.535584377759659,1156.7576073914445,0.001109001666851657,6931260417.822857
1.726148872708658,1276.38512237049,0.004743334473745318,29645840460.908237
3.1137822699548954,206.10033831288175,0.01589563293461293,99347705841.33081
0.7720719608873365,57.036969385155636,0.0006940759897831902,4337974936.144939
1.9364071853063238,5.544224058845717,0.001567203307824772,9795020673.904825
0.7766594412877703,1965.35471624123,0.0016909039081560422,10568149425.975264
2.8493604633237766,6.0967223674494155,0.004799852990591891,29999081191.199318
1.3694226555152325,1248.899613048869,0.003074759315715505,19217245723.22191
0.5690088070031523,38.38516008659066,0.0004926990230002405,3079368893.751503
0.9267930977348279,9.737544388069706,0.0005371724321589022,3357327700.993139
1.2726842859975411,1.2592886519096864,0.0004878598046744559,3049123779.2153497
2.393360590114436,1.6406061616053575,0.0020001337657807156,12500836036.12947
0.9872433979414312,88.86988467997661,0.0010039079332017262,6274424582.510789
1.4585453214463207,32.46894139684905,0.0013740193662713004,8587621039.195627
2.037128310577663,52.91344241170203,0.0031084780512181083,19427987820.113174
3.115654705249977,4.240223223050182,0.006033664466252703,37710402914.0794
2.8432689461255283,2565.3800367495865,0.021580780342655908,134879877141.59944
2.511380508736107,203.24755319114894,0.007688130876284141,48050817976.77588
1.5972364407555677,541.1746252870031,0.0032789857047222887,20493660654.514305
2.4132670296647545,2.6010709652663953,0.002298636589715362,14366478685.721012
1.4142605616891617,9.751634642693254,0.0009645306323542265,6028316452.213916
2.727746995943673,3.7852163485463945,0.003682114071989361,23013212949.933506
2.5050729064555335,4135.50917365141,0.016205388803267752,101283680020.42345
0.9199179658305812,15.880429101985156,0.0006020518759268672,3762824224.5429206
1.000554197359272,1.1729818715117721,0.00034575225808702176,2160951613.043886
0.7659827802640566,33.26213793140677,0.000602118614569591,3763241341.0599437
0.9708053868735158,13.8070804659997,0.0006179651317156737,3862282073.2229605
2.8181993644165475,121.85022905763331,0.009776214163732413,61101338523.32758
2.328729485890565,1.0314674719814063,0.0016481211129646157,10300756956.028849
1.4163865002633593,2602.620666332264,0.003908474907055955,24427968169.09972
1.127757374973391,219.74131282946703,0.0014900899807582192,9313062379.73887
1.868461012791893,4238.918201966145,0.00759571267201908,47473204200.119255
2.712904540008917,7481.351494188487,0.024117616267764683,150735101673.52927
3.152505656110119,100.5684799717405,0.013917282545146778,86983015907.16736
2.292981132548621,17.260068240024513,0.003193415954156311,19958849713.476944
0.9691596327477854,585.9266811887369,0.0015741337679642258,9838336049.776411
2.678343709705494,7935.236446989489,0.02348106769080617,146756673067.53857
1.594465374881453,7.205820277137699,0.0011101505365986703,6938440853.741689
0.6004039133591229,1.308174922493128,0.00021982090051643588,1373880628.2277243
2.8134621858540965,1621.6138741456443,0.018566591648207963,116041197801.29977
1.4653862617933706,630.3318511984718,0.0029079257557700373,18174535973.562733
1.4854781455170918,1417.745253079832,0.0036480560668522583,22800350417.826614
1.6491294148661617,152.751595330476,0.0025435823600655277,15897389750.40955
0.6005992673060215,1509.9293869985001,0.0012815734349191287,8009833968.2445545
1.7512262889504122,7.395020655428066,0.0013486285350031275,8428928343.769547
2.731438703994802,808.6769099533426,0.014139767515441062,88373546971.50664
2.082174854345714,4865.828845681032,0.010160654095165946,63504088094.78717
0.875453345652978,460.9710432721077,0.0013248413664420436,8280258540.262773
2.361565774488561,1769.0839251668008,0.011032529324724722,68953308279.52951
1.9021774382586658,22.28559120774326,0.0021297677085996745,13311048178.747965
2.2479905834498837,1826.2742705595774,0.009703745260793914,60648407879.96197
2.5458159986659696,212.83287320129534,0.008105322232303126,50658263951.89454
1.8328256874706026,1.0194550306653012,0.0009063069641317184,5664418525.82324
0.8191263438550664,2.3483931133363374,0.00033081345180646724,2067584073.7904203
2.7354501434430913,12.754643404071258,0.005035077546806077,31469234667.53798
2.429563856954676,139.84818568619733,0.006347308703989035,39670679399.931465
2.2486166371969576,95.204264150049,0.004640216639584587,29001353997.403664
0.8547663606401967,8984.21292164425,0.0027154035752283297,16971272345.17706
1.0220741026918554,2681.751198236544,0.002453364022850256,15333525142.8141
1.182498503279076,8896.678177575377,0.0040139324548242915,25087077842.65182
1.0954035601233203,1.020022781426627,0.00037413275659251184,2338329728.7031994
1.563187851796398,23.89607133292302,0.0014429200107854184,9018250067.408865
2.551986152384891,1.9125416332809162,0.0025140790504007,15712994065.004374
2.4271757576297492,23.377750243341104,0.004046984345014606,25293652156.34129
1.0511940010011687,166.9946029611749,0.001269138192803543,7932113705.022144
3.2375601562723837,255.24164819939725,0.019453748542970953,121585928393.56845
1.0762854646797817,5.857611683329647,0.0005660306524953998,3537691578.0962486
2.4328543446931095,11.408390216944941,0.0034056212927829226,21285133079.893265
2.025020909642302,2.181871862733242,0.0013805552714098537,8628470446.311584
2.7274366543335717,264.9652463038698,0.010646578362814654,66541114767.59159
2.9601846078221383,258.8972572184211,0.013995617705422726,87472610658.89204
2.29531645719519,1296.6516234927892,0.009427960470182585,58924752938.64116
0.8859810326283788,116.17287852473741,0.000950622733305783,5941392083.161144
2.7055751228994858,926.9390945037716,0.014183467416894996,88646671355.59373
1.2719284301905982,4.727558047395466,0.0006784674483709435,4240421552.318397
2.0531932447440333,11.312225515065833,0.0021548428811450707,13467768007.156693
1.8441279834342932,1.381318574121001,0.0009911673589960434,6194795993.725272
2.195436120506752,4.023314426410292,0.0019738081807001632,12336301129.37602
3.2685998145725867,104.14695035204306,0.01613813986155075,100863374134.69218
2.7943661767955073,86.37138246533796,0.008717377253777737,54483607836.11086
1.378428532985685,157.8983539341581,0.001853391160296676,11583694751.854225
0.7929967989471892,2875.7199728035853,0.001896529529487001,11853309559.293756
1.0949655126634064,42.04303976781141,0.0009474766223522481,5921728889.7015505
2.275045047784488,1795.1460925622803,0.009980961076162495,62381006726.01559
2.5346674430154814,20.649466969986342,0.004463522333659558,27897014585.37224
2.7199065845876254,2.7200778453403096,0.003358410959498266,20990068496.864162
0.6832772830924418,5.545887562770352,0.0003484055218613914,2177534511.633696
2.618981930538822,811.152369304424,0.012364224755771473,77276404723.57172
0.5458529065887945,3666.8233717406342,0.0014981164887156023,9363228054.472515
1.5550265962642387,156.655076125664,0.0022863540429306772,14289712768.316732
2.079339166929259,442.84556421175745,0.005561829946931714,34761437168.32321
2.4711507087939966,123.34470112743158,0.006465895246876927,40411845292.9808
1.061902934322195,786.0661734393153,0.0018935600335849134,11834750209.905708
2.097301410872509,36.215138746114064,0.0030390528587677327,18994080367.29833
2.641024218076075,37.813837065747954,0.005899176368413109,36869852302.58193
0.6332110773128592,223.84474747662344,0.0008269644097649916,5168527561.031198
3.2206565634956337,1.424730015293206,0.005210617477022295,32566359231.389343
3.055024769988416,3.9976474045651735,0.005528249065975328,34551556662.3458
1.0723938493834262,2494.1017008063827,0.0025592352980416456,15995220612.760284
1.5254664895940448,146.5375788783489,0.002170147572908103,13563422330.675646
2.15064208746337,21.43601904095036,0.0028418452353243554,17761532720.77722
3.2224154429575314,1.209230058086319,0.005011871503399139,31324196896.24462
3.1072072695854853,57.09454948479033,0.011441427900420121,71508924377.62576
0.7591711745496166,1567.5097693591972,0.001564758020735417,9779737629.596355
2.9173351908178256,3212.9320155704368,0.02495194901341152,155949681333.822
1.658553399224762,1612.7523524771543,0.004637165841504262,28982286509.401638
2.0033533184851784,2994.1295706812166,0.008186947349570706,51168420934.81691
1.3376751495511585,72.53660002548962,0.001453025453125902,9081409082.036888
0.8490215216472239,2371.0068079010953,0.001932874401803561,12080465011.272257
1.3677964312909232,18.42755123145419,0.0010695439558290637,6684649723.931648
2.026349671404149,2800.2593103766003,0.008276344110725628,51727150692.03517
0.5881597363802752,1248.9903753137262,0.0012040962574123015,7525601608.826884
2.5368600940336137,47.04599658767599,0.005498242321935214,34364014512.095085
0.5644078682468295,272.6218355258098,0.0007998954504112407,4999346565.070254
3.0614811228578223,4.964214619137813,0.005881171812040668,36757323825.25418
0.7007525514166326,3062.086505628255,0.0017246617175735483,10779135734.834677
1.1200492312514847,1971.2975486496687,0.0025550857871363404,15969286169.602127
3.0631969635229033,2604.0206458531607,0.028203730211124118,176273313819.52573
2.364889199870227,5359.209663241775,0.014613195105807556,91332469411.29723
2.0542756033127,466.09608737684573,0.0054665274710258656,34165796693.91166
1.5992922481095422,2.5059240457824603,0.0008574692089683776,5359182556.05236
0.6356831332744584,6.908865967383124,0.0003476482953975884,2172801846.2349277
2.3665378405221578,389.8622292765959,0.007604260408141204,47526627550.88252
2.5122661550417673,7.7160494233472905,0.0033972283844543,21232677402.839375
2.906626196339905,1.9357547273684377,0.0038593186996568793,24120741872.8555
1.499683727425265,46.27596065516442,0.0015772629494866385,9857893434.29149
1.2909421069215454,2623.6354131139574,0.0033690287046651527,21056429404.157204
2.2583915010411593,30.134966401418417,0.003521567669976363,22009797937.35227
3.0423138426370695,5.176601946572162,0.005807956162447414,36299726015.29634
0.8955822740291296,3.811905383154529,0.00040928069070414734,2558004316.900921
2.439462135937029,5407.168842147159,0.016016824467682763,100105152923.01727
1.3935669189408872,4953.532144847007,0.00446674185413797,27917136588.362316
1.3221867621510435,5292.839159915377,0.004168542867981244,26053392924.882774
2.266953929828987,4.77235930762127,0.0022444709174274644,14027943233.921654
1.881542576696937,426.3055965537502,0.004345127541949069,27157047137.181683
1.650797772382457,283.07128534893263,0.002973670128032781,18585438300.20488
1.1776013971216401,19.83332113931602,0.0008670812746710166,5419257966.693854
2.807342546206397,9675.173707329992,0.028805190034844736,180032437717.7796
3.222038726312687,252.19907481749343,0.019037601834315687,118985011464.47305
2.5569821628516944,14.252844772288917,0.004178835555179361,26117722219.87101
1.5389889970760378,9.704796477631998,0.0011189119779406505,6993199862.1290655
0.995479950612253,212.714164737837,0.0012610922070392788,7881826293.995493
1.5433084933565318,36.9773416460742,0.0015713913440498445,9821195900.31153
1.8944160672759047,157.55312330920964,0.003440630917433297,21503943233.958107
2.1837107889303384,177.33890863932618,0.005014749719015451,31342185743.84657
2.534051707217366,1.0210226327900978,0.0021032381477391277,13145238423.369549
0.9132353931960038,20.832285111678406,0.000639175232383353,3994845202.395956
2.76522879987097,1.8266970055671092,0.0032101472941311747,20063420588.319843
1.0387204132938563,2.9617965742368186,0.00045626952143289115,2851684508.9555697
2.9647432118899326,256.6941708588171,0.014042354811925025,87764717574.5314
1.4107387812410987,6.126476869854425,0.0008550942405439114,5344339003.3994465
1.9351923824598962,4.466827561118261,0.0014826267944028479,9266417465.0178
3.0163436304961935,79.41201575313161,0.011141642728356244,69635267052.22652
2.3134265616206235,10.494565422286154,0.0028899556819361252,18062223012.10078
0.9526039635903403,968.3236650638459,0.0017496771100092737,10935481937.55796
2.949698058797004,58.970760845804456,0.009547821498286202,59673884364.28876
3.0105322925508955,3.6405087085588494,0.005119642000413977,31997762502.587353
2.969674361315019,11.937941749859336,0.006559763616066017,40998522600.412605
2.9510209941956584,686.4269763998374,0.01766375963198807,110398497699.92543
2.2010108139269935,9.881224978393565,0.00248752193015319,15547012063.457438
0.5107001851157634,13.200383157896024,0.0003518031802493107,2198769876.558192
1.9733531916199047,34.162464804014746,0.002581112783037076,16131954893.981726
2.655230496612687,1.7410584732057444,0.0027796216310307332,17372635193.942085
3.2289259645793513,109.46067654245866,0.01558045752377338,97377859523.58362
2.8245039155008937,3.9870637961702267,0.004189508286274082,26184426789.213013
2.4992941228623735,363.4340769998697,0.00876237805442405,54764862840.150314
0.8751559649569969,38.55226369595019,0.0007122016223387665,4451260139.6172905
2.013411138113355,38.23582006712266,0.00278556706408297,17409794150.518562
1.7921051964531105,3999.958065613782,0.006830862398491123,42692889990.56952
2.825152242891148,1703.7021753781626,0.019062772065928706,119142325412.0544
1.6039837473680298,2959.4597764375467,0.005055040728554145,31594004553.46341
0.8183268897865072,2847.989607840105,0.0019503314464061304,12189571540.038317
3.2369304288684084,44.47568682381296,0.012559371132723825,78496069579.5239
1.4620964873119464,4453.768808542701,0.004722352926566263,29514705791.039143
1.4886646838865625,27.93829099621958,0.0013720583724676583,8575364827.922864
2.011587890888711,4.412392372559555,0.0016199975448053837,10124984655.03365
1.7924992366465264,7.312719806035178,0.001413145129677268,8832157060.482925
2.885857600260879,1.0083236562872877,0.003197970304570944,19987314403.5684
1.4113439800097503,1000.6238897304881,0.0030591051133054825,19119406958.159267
1.8520356040108699,12.183061886018654,0.0017243829667949184,10777393542.46824
3.293072241419351,1967.16751215035,0.034646236004230925,216538975026.4433
0.5227272395878766,1545.2532486028247,0.001174007802217006,7337548763.856288
2.148506847748292,253.2210154139875,0.005255046199523871,32844038747.024193
2.4477455035337097,10.657573865604679,0.003408516700150837,21303229375.94273
1.1958735183773426,2429.3505059665185,0.002948533516906482,18428334480.665516
2.867156052384655,336.87242519467554,0.013368861637894112,83555385236.8382
1.5514453721646768,3743.487950870891,0.005033384493385666,31458653083.66041
0.6921088229829191,2.602980096407399,0.0002914489956564465,1821556222.8527906
2.440150385264268,2009.0522675945383,0.012515275830372811,78220473939.83008
3.1663133639325176,1.3239883202444378,0.004792983620068139,29956147625.42587
2.798695832286968,344.03181982466884,0.012379395581562414,77371222384.76509
2.7247648868717502,512.1652109580447,0.012513331349000083,78208320931.25052
0.9530816179709708,621.3684461181979,0.0015668917858401416,9793073661.500885
2.452719628314372,2885.408090749278,0.013908968756842858,86931054730.26787
2.5583886609339674,4661.76996722684,0.01780125426607015,111257839162.93845
0.7589026463685116,515.3013754075295,0.0011844589212442794,7402868257.776747
0.9061290989393308,6917.180286144996,0.002705294283631533,16908089272.69708
2.229074967736786,3.377734595717769,0.001967190101228312,12294938132.676949
1.2402451844057012,4902.108520644871,0.003706412040785748,23165075254.910923
1.5933582725975162,8.88341849693208,0.0011682319433441615,7301449645.90101
0.8048314284492446,46.440159453130676,0.0006857472007042037,4285920004.401273
2.1491564262205713,444.0192510201351,0.006051883817578722,37824273859.86701
2.1174310385233577,1244.1835019763787,0.007537502142102558,47109388388.14099
1.0690191559564317,1.1982441113366018,0.00037736296052330684,2358518503.270668
0.5155790817051839,943.2504349270843,0.0010288511177489008,6430319485.930631
1.9024414387633815,7.226480001018773,0.001607664730179296,10047904563.6206
1.1220065394612682,137.98108527365784,0.0013173233430763868,8233270894.227418
1.375009712050903,190.40107542251832,0.0019342308503656651,12088942814.785408
0.9589830201835283,4565.222962834261,0.0025980214891544095,16237634307.215061
1.4496723348365086,480.76533588673607,0.002666766073234539,16667287957.71587
3.271114719545572,291.45596808546713,0.020936097155994787,130850607224.96742
2.6106071584141906,7.813293407929239,0.0038347342583342704,23967089114.58919
1.1683293189149409,124.17903732803262,0.0013564095651679743,8477559782.299839
1.0698786435613465,7.142678647740425,0.000590250205986749,3689063787.4171815
2.094046373699326,14.663062587010245,0.0024147685669758195,15092303543.598871
1.7597713240924198,291.81456872329113,0.0034149748772209407,21343592982.63088
2.539486622796794,4.386156091983736,0.0030477760596280368,19048600372.67523
2.2338866829605317,685.3223809539778,0.0074674327526329165,46671454703.95573
0.7617990021792294,702.2131934795761,0.0012841961683729207,8026226052.330755
1.6494734954521588,101.53235287390459,0.0022976284340821807,14360177713.013628
1.7046534112208807,65.55858155369349,0.002200610957838628,13753818486.491423
1.1942842419677984,3.8160389771344505,0.0005858797233570519,3661748270.9815745
0.6438785095869064,4.747688339320306,0.00031965390257464044,1997836891.0915027
1.5880587213033823,597.1026713307647,0.003323796460835728,20773727880.2233
1.188820622667241,1.3890962328635357,0.0004521067249295059,2825667030.8094115
2.873108083598363,8689.630587717622,0.030344522824504047,189653267653.1503
2.9657509295490554,4523.867822108594,0.028806373864845466,180039836655.28415
2.3309910554058773,1.672278813710574,0.001864794738654399,11654967116.589994
2.5412060893919333,59.26369328711436,0.005855383123555554,36596144522.22221
1.47354118595598,27.124548629524753,0.0013374624478059748,8359140298.787343
1.3102520088426681,111.32364959169453,0.0015649091134294212,9780681958.933884
0.6925159627556311,6459.49747898588,0.0020580537678681694,12862836049.17606
3.1180426503603162,23.056167652800564,0.00924006957265078,57750434829.067375
2.287445569667708,42.5101421753969,0.003974048158010579,24837800987.566116
0.8514931162220056,577.0828008476233,0.001361658015298078,8510362595.612988
0.9149250234363029,6987.371598865177,0.002740909694238097,17130685588.988104
2.209632781818911,2.672991855552462,0.0018126209612184603,11328881007.615377
1.632826746606399,998.5075441781487,0.003988329334337568,24927058339.6098
1.049159251590462,21.754638564768335,0.0007606079429401284,4753799643.375802
2.881308605092301,412.52159120706824,0.014304259639507528,89401622746.92206
0.894958635459064,2.130007650422546,0.00035359491195930667,2209968199.7456665
0.6380275645271862,5.196655504304009,0.0003246692835067232,2029183021.9170198
2.992522023828943,54.87423126520408,0.0098719983617745,61699989761.09063
1.8027776359431176,2.1258132563902445,0.0010505214707036315,6565759191.8976965
1.884047182107769,13.792227414489444,0.001848358275031395,11552239218.946218
3.29794465170821,37.88028895572423,0.012981901733947,81136885837.16875
0.9689427065290979,2.1559843910901453,0.0003875958942226235,2422474338.891397
1.8526741862926246,14.904314106969359,0.0018149113211689816,11343195757.306135
2.8836972158064693,35.134664925699624,0.007749657337965451,48435358362.28407
3.161382243242117,8301.478100081004,0.04239883199054463,264992699940.90396
0.8308746325112317,29.455495906986332,0.0006314001872781807,3946251170.4886293
